Jahr,Bezirk,Geschlecht,Alter_Gruppe,Burgenland,Kaernten,Niederoesterreich,Oberoesterreich,Salzburg,Steiermark,Tirol,Vorarlberg,Wien,Ausland,Unbekannt
2011,1010,2,8,6,12,24,11,7,22,7,3,214,243,1
2011,1010,2,9,7,17,31,23,8,23,11,6,225,232,1
2011,1010,2,10,9,20,54,34,9,34,4,5,259,205,0
2011,1010,2,11,16,19,52,25,14,39,10,2,253,186,4
2011,1010,2,12,14,12,51,24,6,24,6,3,214,255,4
2011,1010,2,13,10,14,45,25,9,19,8,2,265,201,10
2011,1010,2,14,8,11,64,34,9,23,6,6,332,175,16
2011,1010,2,15,8,11,37,13,2,16,3,3,237,140,10
2011,1010,2,16,7,3,35,7,0,13,4,1,141,94,13
2011,1010,2,17,3,8,101,16,8,25,2,5,396,198,31
2012,1010,2,1,0,0,8,1,0,2,1,0,245,42,0
2012,1010,2,2,0,0,11,0,1,0,1,1,196,64,0
2012,1010,2,3,0,2,9,5,1,3,2,1,167,69,0
2012,1010,2,4,0,1,15,4,2,5,1,0,202,67,0
2012,1010,2,5,8,6,20,13,12,6,5,3,215,153,0
2012,1010,2,6,7,7,19,25,3,15,6,3,218,214,0
2012,1010,2,7,9,9,25,15,11,17,7,6,186,237,0
2012,1010,2,8,5,19,14,17,6,19,10,2,210,249,1
2012,1010,2,9,6,13,36,18,7,28,9,4,219,238,1
2012,1010,2,10,9,17,50,33,8,32,6,6,261,231,0
2012,1010,2,11,14,17,56,27,13,35,8,3,238,187,4
2012,1010,2,12,16,12,46,25,9,28,8,2,218,237,4
2012,1010,2,13,11,14,50,26,7,21,7,1,263,206,9
2012,1010,2,14,8,12,60,27,11,21,7,5,292,176,16
2012,1010,2,15,8,13,43,24,3,19,4,5,281,145,5
2012,1010,2,16,8,4,29,5,0,9,2,1,143,94,14
2012,1010,2,17,3,8,99,18,7,27,4,5,378,200,33
2013,1010,2,1,2,0,10,2,1,2,0,0,230,41,1
2013,1010,2,2,1,0,12,0,1,0,1,1,182,62,0
2013,1010,2,3,1,2,6,3,1,3,0,1,176,77,0
2013,1010,2,4,0,1,14,8,0,4,1,1,194,78,0
2013,1010,2,5,5,6,19,17,14,10,8,3,225,167,0
2013,1010,2,6,9,6,26,24,4,10,5,4,202,203,0
2013,1010,2,7,11,6,24,17,12,19,8,6,207,222,0
2013,1010,2,8,7,15,10,17,7,19,10,2,184,257,1
2013,1010,2,9,4,9,31,11,6,25,10,3,212,233,1
2013,1010,2,10,9,18,48,33,10,31,5,8,259,220,0
2013,1010,2,11,15,20,47,28,13,32,8,4,243,209,3
2013,1010,2,12,13,12,53,29,7,31,10,2,223,238,2
2013,1010,2,13,13,12,49,23,7,19,4,0,237,226,10
2013,1010,2,14,10,10,54,27,11,21,9,6,285,183,15
2013,1010,2,15,8,14,47,26,5,22,4,4,316,146,6
2013,1010,2,16,8,5,34,6,1,8,0,1,132,108,13
2013,1010,2,17,4,8,98,18,7,26,6,6,362,194,34
2014,1010,2,1,0,0,7,1,0,0,0,0,237,44,3
2014,1010,2,2,1,0,8,1,1,2,0,0,181,60,3
2014,1010,2,3,1,1,6,2,0,3,1,1,162,71,1
2014,1010,2,4,0,0,13,5,0,3,3,0,189,66,4
2014,1010,2,5,3,7,17,19,14,7,6,4,225,156,6
2014,1010,2,6,9,9,37,25,5,13,9,6,205,219,7
2014,1010,2,7,6,7,26,17,9,21,7,5,199,209,5
2014,1010,2,8,8,13,20,19,9,16,10,4,183,242,2
